web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536677785-1033","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Peacock Solitude","Peacock SolitudeHotel","Hotel","Hotel","$27","Polonnaruwa, 10.1 miles to City center","/","null"
"1536677785-984","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Hotel Ancient Village","Hotel Ancient VillageHotel","Hotel","Hotel","$21","Polonnaruwa, 0.7 miles to City center","8.6","Excellent"
"1536677785-1058","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Una Sewana Niwadu Nikethanaya","Una Sewana Niwadu NikethanayaHotel","Hotel","Hotel","$10","Polonnaruwa, 10.5 miles to City center","/","null"
"1536677785-1054","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Nadun Rest","Nadun RestHotel","Hotel","Hotel","$17","Polonnaruwa, 0.0 miles to City center","/","null"
"1536677785-1041","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Priyanna Guest","Priyanna GuestHotel","Hotel","Hotel","$12","Polonnaruwa, 0.0 miles to City center","/","null"
"1536677785-1039","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Kumari Resort","Kumari ResortHotel","Hotel","Hotel","$7","Polonnaruwa, 2.5 miles to City center","/","null"
"1536677785-1042","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Wood Side Tour Inn","Wood Side Tour InnHotel","Hotel","Hotel","$30","Polonnaruwa, 2.7 miles to City center","/","null"
"1536677785-1038","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Siyapath Holiday Resort","Siyapath Holiday ResortHotel","Hotel","Hotel","$12","Polonnaruwa, 2.6 miles to City center","/","null"
"1536677785-994","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Ruins View Holiday Resort","Ruins View Holiday ResortHouse / Apartment","House / Apartment","House / Apartment","$10","Polonnaruwa, 2.1 miles to City center","8.5","Excellent"
"1536677785-1009","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Clay Hut Village","Clay Hut VillageB&B","B&B","B&B","$28","Polonnaruwa, 1.9 miles to City center","8.1","Very good"
