web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536679505-2900","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Paradise","ParadiseB&B","B&B","B&B","$21","Sigiriya, North Central Province, Sri Lanka","8.3","Very good"
"1536679505-3004","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Friends","Friends2 stars - B&B","2 stars - B&B","2 stars - B&B","$14","Negombo, Western Province, Sri Lanka","8.3","Very good"
"1536679505-2898","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Hill Safari Eco Lodge","Hill Safari Eco LodgePension","Pension","Pension","$42","Nuwara Eliya, Central Province, Sri Lanka","8.0","Very good"
"1536679505-2832","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Galle Face Hotel Colombo","Galle Face Hotel Colombo5 stars - Hotel","5 stars - Hotel","5 stars - Hotel","$115","Colombo, Western Province, Sri Lanka","8.5","Excellent"
"1536679505-3021","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Alfred Court Accommodation","Alfred Court AccommodationHotel","Hotel","Hotel","$36","Colombo, Western Province, Sri Lanka","7.7","Good"
"1536679505-3191","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Home Away from Home! can feel the srilankan hospitality withwarm welcome.","Home Away from Home! can feel the srilankan hospitality withwarm welcome.House / Apartment","House / Apartment","House / Apartment","$20","Kandy, Central Province, Sri Lanka","8.3","Very good"
"1536679505-2860","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Casalanka","Casalanka2 stars - Hotel","2 stars - Hotel","2 stars - Hotel","$13","Hikkaduwa, Southern Province, Sri Lanka","7.5","Good"
"1536679505-3123","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Eagles Rest Homestay Hanthana","Eagles Rest Homestay Hanthana3 stars - Hotel","3 stars - Hotel","3 stars - Hotel","$17","Kandy, Central Province, Sri Lanka","8.4","Very good"
"1536679505-2917","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Thalpe Bungalows","Thalpe BungalowsHouse / Apartment","House / Apartment","House / Apartment","$67","Unawatuna, Southern Province, Sri Lanka","8.7","Excellent"
"1536679505-3234","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Apart","Apart3 stars - Hotel","3 stars - Hotel","3 stars - Hotel","$170","Colombo, Western Province, Sri Lanka","7.7","Good"
"1536679505-2918","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Fnr Villa","Fnr VillaHouse / Apartment","House / Apartment","House / Apartment","$61","Hikkaduwa, Southern Province, Sri Lanka","8.5","Excellent"
"1536679505-3049","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Villa 7 Negombo","Villa 7 Negombo1 star - Pension","1 star - Pension","1 star - Pension","$27","Negombo, Western Province, Sri Lanka","7.8","Good"
"1536679505-2847","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Mandarina Colombo","Mandarina Colombo4 stars - Hotel‎New","4 stars - Hotel‎New","4 stars - Hotel‎New","$70","Colombo, Western Province, Sri Lanka","8.2","Very good"
"1536679505-3075","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","La Villa","La VillaHotel","Hotel","Hotel","$14","Unawatuna, Southern Province, Sri Lanka","7.4","(68 reviews)"
"1536679505-3154","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=304&aGeoCode%5Blat%5D=7.873054&aGeoCode%5Blng%5D=80.771797&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=30403&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sunworld Villa","Sunworld VillaHouse / Apartment","House / Apartment","House / Apartment","$19","Unawatuna, Southern Province, Sri Lanka","8.5","Excellent"
