web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536678342-1567","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Welcombe","Welcombe2 stars - Hotel","2 stars - Hotel","2 stars - Hotel","$52","Trincomalee, 1.1 miles to City center","7.5","Good"
"1536678342-1558","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Villa","Villa3 stars - Hotel","3 stars - Hotel","3 stars - Hotel","$31","Trincomalee, 0.7 miles to City center","6.6","(59 reviews)"
"1536678342-1543","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","C Beyond Nilaweli","C Beyond NilaweliHotel","Hotel","Hotel","$116","Trincomalee, 0.1 miles away from the beach","8.3","Very good"
"1536678342-1566","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sea Zone","Sea ZonePension","Pension","Pension","$15","Trincomalee, 0.2 miles away from the beach","8.1","Very good"
"1536678342-1550","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Nilaveli Crystal Blue","Nilaveli Crystal BlueHotel","Hotel","Hotel","$58","Trincomalee, 0.2 miles away from the beach","6.8","(63 reviews)"
"1536678342-1563","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Bluewater Beach Resort","Bluewater Beach ResortServiced apartment","Serviced apartment","Serviced apartment","$34","Trincomalee, 0.3 miles away from the beach","8.0","Very good"
"1536678342-1538","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Calm Resort & Spa","The Calm Resort & SpaResort","Resort","Resort","$120","Trincomalee, 0.1 miles away from the beach","7.9","Good"
"1536678342-1556","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Jkab Park","Jkab ParkHotel","Hotel","Hotel","$38","Trincomalee, 0.5 miles away from the beach","7.3","(86 reviews)"
"1536678342-1561","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Blue Moon Rest Inn","Blue Moon Rest InnHouse / Apartment","House / Apartment","House / Apartment","$12","Trincomalee, 0.4 miles away from the beach","7.9","Good"
"1536678342-1552","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","White Sand Beach Inn","White Sand Beach Inn4 stars - Hostel","4 stars - Hostel","4 stars - Hostel","$31","Trincomalee, right by the beach","7.6","Good"
"1536678342-1547","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Golden Beach Cottage","Golden Beach CottageHotel","Hotel","Hotel","$61","Trincomalee, right by the beach","7.9","Good"
"1536678342-1582","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=328&aGeoCode%5Blat%5D=8.5766&aGeoCode%5Blng%5D=81.230904&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=32803&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Rest Way Inn","Rest Way InnHotel","Hotel","Hotel","$25","Trincomalee, 0.2 miles away from the beach","8.2","Very good"
