web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536679381-2810","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Jarushan Inn","Jarushan InnHotel","Hotel","Hotel","$13","Jaffna, 2.0 miles to City center","/","null"
"1536679381-2812","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Green Palace","Green PalaceHotel","Hotel","Hotel","$10","Jaffna, 0.2 miles to City center","/","null"
"1536679381-2815","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Delft Samudra","Delft SamudraHotel‎New","Hotel‎New","Hotel‎New","$45","Jaffna, 22.4 miles to City center","/","null"
"1536679381-2790","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Fox Resorts Jaffna","Fox Resorts JaffnaResort","Resort","Resort","$116","Jaffna, 0.4 miles away from the beach","/","null"
"1536679381-2805","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Jaffna Tourist Hostel","Jaffna Tourist HostelHostel","Hostel","Hostel","$20","Jaffna, 0.4 miles away from the beach","/","null"
"1536679381-2807","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Thinnai","The ThinnaiHotel","Hotel","Hotel","$73","Jaffna, 1.9 miles to City center","/","null"
"1536679381-2803","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Margosa Villa","The Margosa VillaHouse / Apartment","House / Apartment","House / Apartment","$103","Jaffna, 6.0 miles to City center","/","null"
"1536679381-2791","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Dvilla Garden House","Dvilla Garden HouseHouse / Apartment","House / Apartment","House / Apartment","$15","Jaffna, 0.4 miles away from the beach","8.5","Excellent"
"1536679381-2797","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Clock Tower","Clock TowerHotel","Hotel","Hotel","$17","Jaffna, 0.4 miles away from the beach","6.9","(58 reviews)"
"1536679381-2813","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Golden Sky  & Restaurants","Golden Sky  & RestaurantsHotel","Hotel","Hotel","$21","Jaffna, 0.4 miles away from the beach","/","null"
